month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
7, 8, 0.2000, -40.0157, -105.2793, 41.9116, 47.5931, 58.9560, 70.3189, 81.6818, 93.0447, 104.4076, 115.7705, 127.1333, 138.4962, 149.8591
7, 8, 0.2500, -40.0157, -105.2793, 34.9847, 40.7787, 52.3666, 63.9546, 75.5425, 87.1304, 98.7184, 110.3063, 121.8943, 133.4822, 145.0701
7, 8, 0.3000, -40.0157, -105.2793, 29.6420, 35.4856, 47.1730, 58.8604, 70.5478, 82.2352, 93.9225, 105.6099, 117.2973, 128.9847, 140.6720
7, 8, 0.3500, -40.0157, -105.2793, 25.3820, 31.2353, 42.9418, 54.6483, 66.3548, 78.0613, 89.7678, 101.4743, 113.1808, 124.8873, 136.5938
7, 8, 0.4000, -40.0157, -105.2793, 21.9051, 27.7410, 39.4126, 51.0843, 62.7559, 74.4276, 86.0992, 97.7709, 109.4425, 121.1141, 132.7858
7, 8, 0.5000, -40.0157, -105.2793, 16.5903, 22.3404, 33.8406, 45.3407, 56.8409, 68.3411, 79.8412, 91.3414, 102.8416, 114.3417, 125.8419
7, 8, 0.6000, -40.0157, -105.2793, 12.7623, 18.3870, 29.6365, 40.8860, 52.1355, 63.3850, 74.6344, 85.8839, 97.1334, 108.3829, 119.6324
7, 8, 0.7000, -40.0157, -105.2793, 9.9274, 15.4060, 26.3632, 37.3204, 48.2775, 59.2347, 70.1919, 81.1491, 92.1063, 103.0635, 114.0207
7, 8, 0.8000, -40.0157, -105.2793, 7.7951, 13.1169, 23.7606, 34.4042, 45.0479, 55.6915, 66.3352, 76.9788, 87.6224, 98.2661, 108.9097
7, 8, 0.9000, -40.0157, -105.2793, 6.1808, 11.3411, 21.6618, 31.9825, 42.3032, 52.6238, 62.9445, 73.2652, 83.5859, 93.9066, 104.2272
7, 8, 1.0000, -40.0157, -105.2793, 4.9603, 9.9580, 19.9535, 29.9489, 39.9444, 49.9398, 59.9353, 69.9307, 79.9262, 89.9216, 99.9171
7, 8, 1.5000, -40.0157, -105.2793, 2.4087, 6.6312, 15.0761, 23.5210, 31.9659, 40.4108, 48.8557, 57.3006, 65.7455, 74.1904, 82.6353
7, 8, 2.0000, -40.0157, -105.2793, 2.8426, 6.3956, 13.5015, 20.6074, 27.7134, 34.8193, 41.9253, 49.0312, 56.1371, 63.2431, 70.3490
7, 8, 2.5000, -40.0157, -105.2793, 4.5283, 7.5197, 13.5026, 19.4855, 25.4684, 31.4513, 37.4342, 43.4171, 49.3999, 55.3828, 61.3657
7, 8, 3.0000, -40.0157, -105.2793, 6.7649, 9.2888, 14.3367, 19.3846, 24.4325, 29.4804, 34.5282, 39.5761, 44.6240, 49.6719, 54.7198
7, 8, 3.5000, -40.0157, -105.2793, 9.2149, 11.3508, 15.6225, 19.8942, 24.1660, 28.4377, 32.7094, 36.9811, 41.2528, 45.5246, 49.7963
7, 8, 4.0000, -40.0157, -105.2793, 11.6984, 13.5130, 17.1422, 20.7714, 24.4006, 28.0298, 31.6589, 35.2881, 38.9173, 42.5465, 46.1757
7, 8, 5.0000, -40.0157, -105.2793, 16.3994, 17.7320, 20.3972, 23.0624, 25.7276, 28.3928, 31.0580, 33.7232, 36.3884, 39.0536, 41.7188
7, 8, 6.0000, -40.0157, -105.2793, 20.4585, 21.4733, 23.5028, 25.5323, 27.5619, 29.5914, 31.6209, 33.6504, 35.6800, 37.7095, 39.7390
7, 8, 7.0000, -40.0157, -105.2793, 23.7389, 24.5566, 26.1918, 27.8270, 29.4623, 31.0975, 32.7327, 34.3680, 36.0032, 37.6384, 39.2737
7, 8, 8.0000, -40.0157, -105.2793, 26.2119, 26.9222, 28.3429, 29.7636, 31.1843, 32.6050, 34.0257, 35.4464, 36.8671, 38.2878, 39.7085
7, 8, 9.0000, -40.0157, -105.2793, 27.8960, 28.5665, 29.9074, 31.2483, 32.5893, 33.9302, 35.2711, 36.6120, 37.9529, 39.2939, 40.6348
7, 8, 10.0000, -40.0157, -105.2793, 28.8317, 29.5129, 30.8751, 32.2374, 33.5997, 34.9619, 36.3242, 37.6864, 39.0487, 40.4110, 41.7732
7, 8, 15.0000, -40.0157, -105.2793, 24.1330, 25.2621, 27.5203, 29.7785, 32.0367, 34.2949, 36.5531, 38.8113, 41.0695, 43.3277, 45.5859
7, 8, 20.0000, -40.0157, -105.2793, 8.6071, 10.3359, 13.7935, 17.2510, 20.7086, 24.1662, 27.6238, 31.0814, 34.5390, 37.9966, 41.4542
7, 8, 25.0000, -40.0157, -105.2793, -12.0984, -9.9331, -5.6023, -1.2716, 3.0592, 7.3899, 11.7207, 16.0514, 20.3821, 24.7129, 29.0436
7, 8, 30.0000, -40.0157, -105.2793, -33.4485, -31.1228, -26.4712, -21.8197, -17.1682, -12.5166, -7.8651, -3.2136, 1.4379, 6.0895, 10.7410
