month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
1, 8, 0.3000, -40.0157, -105.2793, 39.4578, 44.2195, 53.7428, 63.2662, 72.7895, 82.3129, 91.8362, 101.3596, 110.8829, 120.4063, 129.9296
1, 8, 0.3500, -40.0157, -105.2793, 34.1382, 39.0054, 48.7397, 58.4741, 68.2084, 77.9428, 87.6771, 97.4115, 107.1458, 116.8801, 126.6145
1, 8, 0.4000, -40.0157, -105.2793, 29.6714, 34.6159, 44.5050, 54.3940, 64.2831, 74.1722, 84.0612, 93.9503, 103.8394, 113.7284, 123.6175
1, 8, 0.5000, -40.0157, -105.2793, 22.5795, 27.6200, 37.7010, 47.7820, 57.8630, 67.9440, 78.0250, 88.1060, 98.1870, 108.2680, 118.3490
1, 8, 0.6000, -40.0157, -105.2793, 17.2169, 22.3005, 32.4677, 42.6349, 52.8021, 62.9693, 73.1365, 83.3037, 93.4709, 103.6381, 113.8053
1, 8, 0.7000, -40.0157, -105.2793, 13.0532, 18.1452, 28.3291, 38.5131, 48.6971, 58.8810, 69.0650, 79.2489, 89.4329, 99.6169, 109.8008
1, 8, 0.8000, -40.0157, -105.2793, 9.7652, 14.8416, 24.9944, 35.1472, 45.3000, 55.4528, 65.6056, 75.7584, 85.9112, 96.0640, 106.2168
1, 8, 0.9000, -40.0157, -105.2793, 7.1413, 12.1851, 22.2725, 32.3599, 42.4473, 52.5347, 62.6221, 72.7095, 82.7969, 92.8843, 102.9717
1, 8, 1.0000, -40.0157, -105.2793, 5.0354, 10.0339, 20.0309, 30.0279, 40.0249, 50.0219, 60.0189, 70.0160, 80.0130, 90.0100, 100.0070
1, 8, 1.5000, -40.0157, -105.2793, -0.6113, 4.0603, 13.4037, 22.7470, 32.0903, 41.4336, 50.7770, 60.1203, 69.4636, 78.8069, 88.1503
1, 8, 2.0000, -40.0157, -105.2793, -1.8855, 2.3966, 10.9609, 19.5253, 28.0896, 36.6539, 45.2182, 53.7825, 62.3468, 70.9111, 79.4754
1, 8, 2.5000, -40.0157, -105.2793, -1.1398, 2.7489, 10.5263, 18.3038, 26.0812, 33.8587, 41.6361, 49.4136, 57.1910, 64.9684, 72.7459
1, 8, 3.0000, -40.0157, -105.2793, 0.6131, 4.1251, 11.1492, 18.1733, 25.1974, 32.2215, 39.2455, 46.2696, 53.2937, 60.3178, 67.3419
1, 8, 3.5000, -40.0157, -105.2793, 2.8618, 6.0218, 12.3418, 18.6618, 24.9818, 31.3018, 37.6217, 43.9417, 50.2617, 56.5817, 62.9017
1, 8, 4.0000, -40.0157, -105.2793, 5.3224, 8.1577, 13.8283, 19.4990, 25.1696, 30.8402, 36.5108, 42.1815, 47.8521, 53.5227, 59.1934
1, 8, 5.0000, -40.0157, -105.2793, 10.2752, 12.5439, 17.0814, 21.6189, 26.1564, 30.6939, 35.2313, 39.7688, 44.3063, 48.8438, 53.3813
1, 8, 6.0000, -40.0157, -105.2793, 14.7675, 16.5736, 20.1858, 23.7980, 27.4103, 31.0225, 34.6348, 38.2470, 41.8592, 45.4715, 49.0837
1, 8, 7.0000, -40.0157, -105.2793, 18.5307, 19.9672, 22.8403, 25.7133, 28.5864, 31.4595, 34.3325, 37.2056, 40.0787, 42.9517, 45.8248
1, 8, 8.0000, -40.0157, -105.2793, 21.4756, 22.6243, 24.9219, 27.2194, 29.5169, 31.8145, 34.1120, 36.4095, 38.7071, 41.0046, 43.3021
1, 8, 9.0000, -40.0157, -105.2793, 23.5943, 24.5267, 26.3916, 28.2565, 30.1214, 31.9863, 33.8512, 35.7161, 37.5810, 39.4459, 41.3108
1, 8, 10.0000, -40.0157, -105.2793, 24.9176, 25.6959, 27.2526, 28.8092, 30.3658, 31.9224, 33.4790, 35.0356, 36.5922, 38.1488, 39.7054
1, 8, 15.0000, -40.0157, -105.2793, 21.5265, 22.2087, 23.5730, 24.9374, 26.3017, 27.6660, 29.0304, 30.3947, 31.7590, 33.1233, 34.4877
1, 8, 20.0000, -40.0157, -105.2793, 6.7399, 7.9606, 10.4019, 12.8433, 15.2846, 17.7260, 20.1674, 22.6087, 25.0501, 27.4914, 29.9328
1, 8, 25.0000, -40.0157, -105.2793, -13.3178, -11.3809, -7.5072, -3.6335, 0.2403, 4.1140, 7.9877, 11.8614, 15.7351, 19.6089, 23.4826
1, 8, 30.0000, -40.0157, -105.2793, -33.9577, -31.4304, -26.3759, -21.3213, -16.2667, -11.2122, -6.1576, -1.1030, 3.9515, 9.0061, 14.0607
