month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
10, 0, 2.5000, -40.0157, -105.2793, 8.6069, 12.5930, 20.5650, 28.5371, 36.5092, 44.4812, 52.4533, 60.4253, 68.3974, 76.3695, 84.3415
10, 0, 3.0000, -40.0157, -105.2793, 11.1520, 14.8242, 22.1687, 29.5132, 36.8576, 44.2021, 51.5466, 58.8910, 66.2355, 73.5800, 80.9244
10, 0, 3.5000, -40.0157, -105.2793, 13.3419, 16.7410, 23.5393, 30.3376, 37.1359, 43.9342, 50.7325, 57.5308, 64.3291, 71.1274, 77.9257
10, 0, 4.0000, -40.0157, -105.2793, 15.0654, 18.2325, 24.5667, 30.9010, 37.2352, 43.5694, 49.9037, 56.2379, 62.5721, 68.9063, 75.2406
10, 0, 5.0000, -40.0157, -105.2793, 17.0539, 19.8699, 25.5021, 31.1343, 36.7665, 42.3986, 48.0308, 53.6630, 59.2951, 64.9273, 70.5595
10, 0, 6.0000, -40.0157, -105.2793, 17.2733, 19.8664, 25.0526, 30.2388, 35.4250, 40.6111, 45.7973, 50.9835, 56.1697, 61.3559, 66.5420
10, 0, 7.0000, -40.0157, -105.2793, 16.0396, 18.5111, 23.4542, 28.3973, 33.3404, 38.2835, 43.2265, 48.1696, 53.1127, 58.0558, 62.9989
10, 0, 8.0000, -40.0157, -105.2793, 13.6667, 16.0953, 20.9525, 25.8097, 30.6669, 35.5241, 40.3814, 45.2386, 50.0958, 54.9530, 59.8102
10, 0, 9.0000, -40.0157, -105.2793, 10.4283, 12.8738, 17.7649, 22.6561, 27.5472, 32.4383, 37.3294, 42.2205, 47.1116, 52.0027, 56.8939
10, 0, 10.0000, -40.0157, -105.2793, 6.5530, 9.0602, 14.0746, 19.0890, 24.1034, 29.1178, 34.1322, 39.1466, 44.1610, 49.1754, 54.1898
10, 0, 15.0000, -40.0157, -105.2793, -16.8982, -13.7698, -7.5129, -1.2561, 5.0007, 11.2576, 17.5144, 23.7712, 30.0281, 36.2849, 42.5418
10, 0, 20.0000, -40.0157, -105.2793, -39.1136, -35.3696, -27.8814, -20.3933, -12.9052, -5.4171, 2.0710, 9.5592, 17.0473, 24.5354, 32.0235
10, 0, 25.0000, -40.0157, -105.2793, -55.4265, -51.3979, -43.3409, -35.2838, -27.2268, -19.1697, -11.1127, -3.0557, 5.0014, 13.0584, 21.1155
10, 0, 30.0000, -40.0157, -105.2793, -64.9789, -61.0863, -53.3012, -45.5160, -37.7309, -29.9457, -22.1606, -14.3754, -6.5903, 1.1948, 8.9800
