month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
10, 16, 1.0000, -40.0157, -105.2793, 5.1488, 10.1392, 20.1199, 30.1007, 40.0814, 50.0622, 60.0429, 70.0237, 80.0044, 89.9852, 99.9659
10, 16, 1.5000, -40.0157, -105.2793, 2.3123, 7.0029, 16.3839, 25.7649, 35.1459, 44.5269, 53.9080, 63.2890, 72.6700, 82.0510, 91.4321
10, 16, 2.0000, -40.0157, -105.2793, 2.2230, 6.6024, 15.3611, 24.1198, 32.8785, 41.6372, 50.3959, 59.1546, 67.9133, 76.6720, 85.4307
10, 16, 2.5000, -40.0157, -105.2793, 3.4170, 7.4906, 15.6376, 23.7846, 31.9317, 40.0787, 48.2258, 56.3728, 64.5199, 72.6669, 80.8139
10, 16, 3.0000, -40.0157, -105.2793, 5.2652, 9.0442, 16.6023, 24.1604, 31.7185, 39.2766, 46.8346, 54.3927, 61.9508, 69.5089, 77.0670
10, 16, 3.5000, -40.0157, -105.2793, 7.4383, 10.9372, 17.9350, 24.9328, 31.9306, 38.9285, 45.9263, 52.9241, 59.9219, 66.9197, 73.9175
10, 16, 4.0000, -40.0157, -105.2793, 9.7431, 12.9780, 19.4477, 25.9174, 32.3871, 38.8569, 45.3266, 51.7963, 58.2660, 64.7357, 71.2055
10, 16, 5.0000, -40.0157, -105.2793, 14.3015, 17.0604, 22.5782, 28.0961, 33.6139, 39.1317, 44.6496, 50.1674, 55.6852, 61.2031, 66.7209
10, 16, 6.0000, -40.0157, -105.2793, 18.3749, 20.7303, 25.4412, 30.1520, 34.8629, 39.5737, 44.2846, 48.9954, 53.7063, 58.4171, 63.1280
10, 16, 7.0000, -40.0157, -105.2793, 21.7006, 23.7254, 27.7751, 31.8248, 35.8744, 39.9241, 43.9738, 48.0235, 52.0731, 56.1228, 60.1725
10, 16, 8.0000, -40.0157, -105.2793, 24.1588, 25.9242, 29.4551, 32.9859, 36.5168, 40.0477, 43.5785, 47.1094, 50.6402, 54.1711, 57.7019
10, 16, 9.0000, -40.0157, -105.2793, 25.7061, 27.2802, 30.4285, 33.5769, 36.7252, 39.8735, 43.0218, 46.1701, 49.3184, 52.4667, 55.6150
10, 16, 10.0000, -40.0157, -105.2793, 26.3429, 27.7901, 30.6843, 33.5786, 36.4728, 39.3671, 42.2614, 45.1556, 48.0499, 50.9441, 53.8384
10, 16, 15.0000, -40.0157, -105.2793, 17.2711, 18.8852, 22.1135, 25.3418, 28.5702, 31.7985, 35.0268, 38.2551, 41.4834, 44.7117, 47.9401
10, 16, 20.0000, -40.0157, -105.2793, -6.6918, -4.0184, 1.3283, 6.6750, 12.0218, 17.3685, 22.7153, 28.0620, 33.4088, 38.7555, 44.1023
10, 16, 25.0000, -40.0157, -105.2793, -37.4565, -33.4072, -25.3086, -17.2101, -9.1115, -1.0129, 7.0857, 15.1842, 23.2828, 31.3814, 39.4800
10, 16, 30.0000, -40.0157, -105.2793, -67.5275, -62.2943, -51.8278, -41.3613, -30.8948, -20.4283, -9.9618, 0.5047, 10.9712, 21.4377, 31.9042
