month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
10, 8, 2.0000, 40.0157, -105.2793, 0.8480, 4.7845, 12.6576, 20.5308, 28.4039, 36.2770, 44.1501, 52.0232, 59.8963, 67.7694, 75.6425
10, 8, 2.5000, 40.0157, -105.2793, 2.6668, 6.0631, 12.8556, 19.6481, 26.4406, 33.2332, 40.0257, 46.8182, 53.6107, 60.4033, 67.1958
10, 8, 3.0000, 40.0157, -105.2793, 5.1805, 8.0954, 13.9252, 19.7549, 25.5847, 31.4144, 37.2441, 43.0739, 48.9036, 54.7334, 60.5631
10, 8, 3.5000, 40.0157, -105.2793, 7.9022, 10.4021, 15.4019, 20.4017, 25.4015, 30.4013, 35.4011, 40.4009, 45.4007, 50.4004, 55.4002
10, 8, 4.0000, 40.0157, -105.2793, 10.5874, 12.7371, 17.0366, 21.3360, 25.6354, 29.9349, 34.2343, 38.5337, 42.8332, 47.1326, 51.4320
10, 8, 5.0000, 40.0157, -105.2793, 15.4061, 17.0287, 20.2740, 23.5193, 26.7646, 30.0099, 33.2552, 36.5005, 39.7458, 42.9911, 46.2363
10, 8, 6.0000, 40.0157, -105.2793, 19.2211, 20.5070, 23.0787, 25.6504, 28.2222, 30.7939, 33.3657, 35.9374, 38.5091, 41.0809, 43.6526
10, 8, 7.0000, 40.0157, -105.2793, 21.9863, 23.0807, 25.2695, 27.4583, 29.6472, 31.8360, 34.0248, 36.2136, 38.4025, 40.5913, 42.7801
10, 8, 8.0000, 40.0157, -105.2793, 23.7761, 24.7873, 26.8097, 28.8320, 30.8544, 32.8767, 34.8991, 36.9214, 38.9438, 40.9661, 42.9885
10, 8, 9.0000, 40.0157, -105.2793, 24.7017, 25.7083, 27.7215, 29.7348, 31.7480, 33.7613, 35.7745, 37.7877, 39.8010, 41.8142, 43.8275
10, 8, 10.0000, 40.0157, -105.2793, 24.8789, 25.9364, 28.0514, 30.1664, 32.2814, 34.3964, 36.5113, 38.6263, 40.7413, 42.8563, 44.9713
10, 8, 15.0000, 40.0157, -105.2793, 17.9980, 19.6244, 22.8772, 26.1301, 29.3829, 32.6358, 35.8886, 39.1415, 42.3943, 45.6471, 48.9000
10, 8, 20.0000, 40.0157, -105.2793, 4.4853, 6.5249, 10.6039, 14.6829, 18.7619, 22.8410, 26.9200, 30.9990, 35.0780, 39.1570, 43.2361
10, 8, 25.0000, 40.0157, -105.2793, -10.6036, -8.6109, -4.6256, -0.6402, 3.3452, 7.3305, 11.3159, 15.3012, 19.2866, 23.2720, 27.2573
10, 8, 30.0000, 40.0157, -105.2793, -24.8131, -23.2776, -20.2065, -17.1354, -14.0643, -10.9931, -7.9220, -4.8509, -1.7798, 1.2913, 4.3624
