month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
1, 4, 0.5000, 40.0157, -105.2793, 19.6664, 24.3052, 33.5827, 42.8602, 52.1377, 61.4152, 70.6927, 79.9703, 89.2478, 98.5253, 107.8028
1, 4, 0.6000, 40.0157, -105.2793, 14.6881, 19.4885, 29.0892, 38.6900, 48.2907, 57.8915, 67.4922, 77.0930, 86.6937, 96.2945, 105.8952
1, 4, 0.7000, 40.0157, -105.2793, 11.0950, 15.9949, 25.7948, 35.5947, 45.3946, 55.1945, 64.9944, 74.7943, 84.5942, 94.3941, 104.1940
1, 4, 0.8000, 40.0157, -105.2793, 8.4940, 13.4486, 23.3577, 33.2669, 43.1761, 53.0852, 62.9944, 72.9035, 82.8127, 92.7219, 102.6310
1, 4, 0.9000, 40.0157, -105.2793, 6.6250, 11.6010, 21.5530, 31.5050, 41.4570, 51.4089, 61.3609, 71.3129, 81.2649, 91.2168, 101.1688
1, 4, 1.0000, 40.0157, -105.2793, 5.3080, 10.2805, 20.2254, 30.1704, 40.1154, 50.0603, 60.0053, 69.9503, 79.8952, 89.8402, 99.7852
1, 4, 1.5000, 40.0157, -105.2793, 3.4752, 8.2233, 17.7196, 27.2159, 36.7121, 46.2084, 55.7046, 65.2009, 74.6971, 84.1934, 93.6896
1, 4, 2.0000, 40.0157, -105.2793, 5.1179, 9.5107, 18.2964, 27.0820, 35.8677, 44.6533, 53.4390, 62.2246, 71.0102, 79.7959, 88.5815
1, 4, 2.5000, 40.0157, -105.2793, 7.6756, 11.7046, 19.7625, 27.8205, 35.8785, 43.9365, 51.9945, 60.0524, 68.1104, 76.1684, 84.2264
1, 4, 3.0000, 40.0157, -105.2793, 10.2247, 13.9228, 21.3189, 28.7151, 36.1113, 43.5075, 50.9037, 58.2999, 65.6960, 73.0922, 80.4884
1, 4, 3.5000, 40.0157, -105.2793, 12.4089, 15.8223, 22.6492, 29.4760, 36.3029, 43.1297, 49.9566, 56.7834, 63.6103, 70.4371, 77.2640
1, 4, 4.0000, 40.0157, -105.2793, 14.1020, 17.2792, 23.6335, 29.9878, 36.3421, 42.6964, 49.0507, 55.4050, 61.7593, 68.1136, 74.4679
1, 4, 5.0000, 40.0157, -105.2793, 15.9615, 18.7997, 24.4760, 30.1523, 35.8286, 41.5050, 47.1813, 52.8576, 58.5339, 64.2103, 69.8866
1, 4, 6.0000, 40.0157, -105.2793, 16.0134, 18.6598, 23.9527, 29.2456, 34.5384, 39.8313, 45.1241, 50.4170, 55.7099, 61.0027, 66.2956
1, 4, 7.0000, 40.0157, -105.2793, 14.6446, 17.2091, 22.3382, 27.4672, 32.5963, 37.7253, 42.8544, 47.9834, 53.1124, 58.2415, 63.3705
1, 4, 8.0000, 40.0157, -105.2793, 12.2288, 14.7891, 19.9097, 25.0302, 30.1508, 35.2713, 40.3919, 45.5124, 50.6330, 55.7536, 60.8741
1, 4, 9.0000, 40.0157, -105.2793, 9.0838, 11.6916, 16.9071, 22.1227, 27.3382, 32.5537, 37.7693, 42.9848, 48.2003, 53.4159, 58.6314
1, 4, 10.0000, 40.0157, -105.2793, 5.4677, 8.1543, 13.5275, 18.9007, 24.2739, 29.6470, 35.0202, 40.3934, 45.7666, 51.1398, 56.5130
1, 4, 15.0000, 40.0157, -105.2793, -13.8807, -10.7708, -4.5510, 1.6687, 7.8885, 14.1082, 20.3279, 26.5477, 32.7674, 38.9872, 45.2069
1, 4, 20.0000, 40.0157, -105.2793, -28.0363, -24.9768, -18.8578, -12.7389, -6.6199, -0.5009, 5.6180, 11.7370, 17.8560, 23.9749, 30.0939
1, 4, 25.0000, 40.0157, -105.2793, -34.5983, -32.1881, -27.3676, -22.5471, -17.7266, -12.9061, -8.0856, -3.2651, 1.5554, 6.3759, 11.1964
1, 4, 30.0000, 40.0157, -105.2793, -35.4881, -34.1250, -31.3987, -28.6724, -25.9461, -23.2198, -20.4936, -17.7673, -15.0410, -12.3147, -9.5884
