ID,Y,M,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
18,82,10,-8,-10,-9,-11,-11,-3,4,7,8,8,9,11,11,11,11,11,11,9,6,1,-4,-7,-11,-10
18,83,1,-19,-18,-17,-16,-16,-17,-7,3,6,7,6,6,6,7,7,6,3,-4,-16,-21,-21,-20,-20,-20
18,83,4,-20,-20,-20,-20,-16,-13,-10,-6,-6,-4,-3,-3,-1,-1,1,2,4,6,2,-3,-8,-17,-20,-19
18,83,7,-9,-10,-12,-12,-12,-9,-6,-6,-6,-8,-9,-10,-10,-9,-9,-8,-5,-3,0,1,1,0,-4,-7
19,82,10,99,99,99,99,99,99,2,5,6,7,7,8,9,9,7,6,5,1,-9,-20,99,99,99,99
19,83,1,99,99,99,99,99,99,-20,-3,0,2,2,2,2,2,2,-3,-17,-22,99,99,99,99,99,99
19,83,4,99,99,99,99,99,-24,-23,-21,-18,-15,-12,-12,-11,-10,-11,-11,-11,-16,-19,99,99,99,99,99
19,83,7,99,99,99,99,99,-27,-22,-19,-21,-19,-22,-24,-24,-26,-22,-22,-18,-17,-17,-12,99,99,99,99
20,80,4,22,22,21,21,23,24,21,18,15,13,10,11,12,14,17,20,23,23,25,25,25,25,24,24
21,80,4,-6,-6,-6,-4,-4,-4,-7,-8,-10,-6,-8,-7,-8,-8,-6,-5,-4,-1,-2,-4,-5,-4,-5,-6
22,80,4,-19,-20,-21,-21,-16,-12,-14,-12,-15,-17,-18,-15,-12,-12,-11,-10,-7,-6,-6,-9,-13,-14,-14,-17
23,80,4,99,99,99,99,99,4,6,6,4,3,3,3,4,6,8,9,11,13,12,10,6,5,99,99
24,75,6,31,30,21,8,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,17,28,30,31,31
24,75,7,31,31,25,10,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,18,27,29,31,32
24,75,8,32,32,31,24,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,28,31,31,31,32
24,75,9,33,32,33,32,27,99,99,99,99,99,99,99,99,99,99,99,99,99,99,30,30,31,32,34
24,75,10,32,33,32,32,30,25,99,99,99,99,99,99,99,99,99,99,99,99,28,30,31,32,32,32
24,75,11,31,31,30,27,28,25,99,99,99,99,99,99,99,99,99,99,99,99,30,31,30,31,31,31
24,75,12,29,29,29,27,27,25,99,99,99,99,99,99,99,99,99,99,99,99,26,27,29,29,28,27
24,76,1,26,26,24,23,23,22,99,99,99,99,99,99,99,99,99,99,99,23,24,26,26,26,26,26
24,76,2,30,30,30,28,27,26,99,99,99,99,99,99,99,99,99,99,99,27,29,31,30,30,30,30
24,76,3,28,29,29,27,25,18,99,99,99,99,99,99,99,99,99,99,99,24,28,30,30,30,30,29
24,76,4,33,33,32,27,21,99,99,99,99,99,99,99,99,99,99,99,99,99,25,31,32,32,33,33
24,76,5,30,31,26,16,6,99,99,99,99,99,99,99,99,99,99,99,99,99,14,25,29,30,31,31
24,76,6,31,31,25,13,3,99,99,99,99,99,99,99,99,99,99,99,99,99,5,19,26,30,31,31
24,76,7,28,28,24,13,2,99,99,99,99,99,99,99,99,99,99,99,99,99,7,19,25,26,29,30
24,76,8,28,27,26,21,8,99,99,99,99,99,99,99,99,99,99,99,99,99,16,23,26,27,28,28
24,76,9,29,31,29,26,22,99,99,99,99,99,99,99,99,99,99,99,99,29,25,27,27,29,27,29
25,76,1,12,10,6,5,2,0,8,30,22,15,9,7,9,14,24,32,35,28,17,11,17,9,13,14
25,76,4,13,12,9,11,27,28,21,20,16,11,8,9,10,14,16,20,25,32,37,38,38,34,21,20
25,76,7,31,27,23,26,26,21,19,14,12,9,8,7,6,9,11,15,20,25,30,35,37,37,35,35
25,78,1,15,12,9,9,7,3,15,25,12,5,-2,-4,-2,3,14,26,31,30,16,15,17,15,14,14
25,78,4,36,35,31,28,30,25,19,12,6,2,-1,-1,-1,2,6,15,22,31,35,37,38,39,39,37
25,78,7,38,37,36,31,24,16,10,5,3,0,-3,-4,-4,-4,-1,4,10,19,24,30,35,35,36,37
25,78,10,37,37,36,35,34,32,25,17,12,7,4,4,5,8,16,25,32,34,35,35,36,37,38,37
25,80,1,20,17,14,15,16,12,27,24,16,4,0,-2,-1,3,15,23,28,29,30,31,29,26,26,24
25,80,4,33,33,33,32,28,19,12,4,-1,-6,-8,-9,-8,-5,-1,5,13,23,29,31,32,33,34,34
26,78,1,-1,0,-1,-3,-6,-8,-4,20,29,27,27,26,27,29,32,35,25,6,-3,-2,1,1,0,1
26,78,4,6,4,2,-2,-3,17,24,26,24,20,19,19,20,23,27,29,30,32,33,33,30,20,18,10
26,78,7,28,17,14,20,28,29,28,26,23,20,19,18,20,20,22,27,29,31,35,37,38,37,37,33
26,78,10,15,14,13,10,8,23,36,35,33,31,29,29,30,32,36,38,39,39,39,39,35,26,24,18
26,80,1,6,5,3,2,-2,-3,10,30,30,27,26,24,25,27,30,34,35,33,24,17,11,6,8,7
26,80,4,27,26,20,16,24,28,27,24,19,17,15,14,15,17,20,25,28,30,32,32,31,29,29,29
27,76,1,-15,-15,-16,-16,-19,-20,-16,-7,5,13,15,20,16,15,0,-5,-4,-7,-14,-14,-12,-16,-17,-15
27,76,4,-13,-14,-16,-17,-15,-9,-5,10,23,23,22,21,22,22,21,10,5,4,9,2,-1,-4,-7,-11
27,76,7,-4,-3,-12,-9,5,19,18,22,20,18,18,16,15,16,18,18,15,20,20,21,22,6,0,-3
27,76,10,-14,-14,-14,-14,-15,-12,1,26,29,31,31,30,30,31,30,26,11,6,0,-3,-11,-12,-13,-14
28,78,1,-17,-17,-17,-16,-17,-18,-14,1,26,36,33,34,36,34,21,9,2,-5,-13,-18,-18,-19,-18,-16
28,78,4,-1,-2,-4,-7,0,-3,2,10,27,28,28,30,31,32,34,34,34,35,25,14,8,6,2,0
28,78,7,7,5,2,3,8,19,25,28,29,26,25,24,24,25,26,22,24,31,37,40,34,24,12,7
28,78,10,-1,0,-1,-3,-5,-1,31,39,40,37,37,37,37,40,40,41,42,41,35,9,5,3,1,0
28,80,1,-9,-9,-10,-12,-15,-16,-7,21,28,25,25,24,26,28,30,32,31,14,2,-5,-5,-6,-5,-8
28,80,4,1,1,0,-2,-3,3,11,25,25,24,23,24,24,25,26,27,30,31,32,30,9,3,2,2
29,76,1,-22,-21,-22,-22,-22,-22,-17,-12,-10,-9,-8,-8,-7,-10,-11,-15,-17,-23,-26,-25,-25,-26,-25,-23
29,76,4,-21,-21,-20,-20,-19,-17,-14,-10,-8,-7,-9,-8,-8,-8,-6,-4,-3,0,1,-3,-11,-20,-19,-21
29,76,7,-12,-11,-15,-12,-12,-4,7,10,10,9,7,13,16,5,-4,1,0,13,13,6,3,-4,-8,-11
29,78,1,-21,-21,-21,-21,-21,-18,-7,0,2,3,4,3,3,3,3,1,-5,-14,-21,-23,-24,-23,-23,-22
29,78,4,-7,-6,-8,-12,-10,-5,1,3,3,4,5,6,6,5,8,10,12,13,12,10,5,0,-3,-6
29,78,7,1,0,-2,-3,-2,6,17,20,23,18,16,15,18,13,5,2,13,15,15,13,12,11,6,2
29,80,1,-17,-18,-18,-22,-22,-16,-6,7,35,36,35,36,37,38,40,24,9,3,-2,-10,-10,-15,-11,-14
29,80,4,-1,-3,-4,-7,-6,-3,0,-2,-1,2,5,13,12,9,3,2,3,6,5,3,2,0,1,1
30,76,1,99,99,99,99,99,99,-28,-24,-22,-20,-20,-20,-21,-22,-23,-26,-28,-29,99,99,99,99,99,99
30,76,4,99,99,99,99,99,-23,-22,-20,-20,-20,-20,-18,-20,-20,-20,-18,-16,-15,-14,99,99,99,99,99
30,76,7,99,99,99,99,99,-19,-16,-10,-10,-14,-11,-5,-6,-11,-17,-16,-15,-2,-8,99,99,99,99,99
30,78,1,99,99,99,99,99,-29,-25,-13,-7,-5,-3,-5,-5,-6,-7,-10,-18,-27,99,99,99,99,99,99
30,78,4,99,99,99,-22,-18,-15,-11,-8,-6,-5,-5,-2,-1,0,1,2,5,5,3,0,99,99,99,99
30,78,7,99,99,99,-19,-16,-8,-7,-8,-7,-9,-11,-9,-10,-10,-13,-10,-6,2,1,-1,99,99,99,99
30,78,10,99,99,99,-26,-23,-11,-3,4,7,10,10,9,11,10,9,9,9,5,1,99,99,99,99,99
30,80,1,-35,-35,-34,-35,-36,-34,-19,-6,2,7,12,11,7,4,0,-3,-5,-10,-16,-24,-30,-33,-32,-33
30,80,4,-15,-16,-20,-24,-20,-14,-11,-11,-11,-12,-10,-9,-9,-8,-9,-7,-6,-4,-5,-7,-10,-13,-14,-13
31,81,7,99,99,99,8,99,99,99,99,99,99,99,99,99,99,44,99,99,99,99,99,99,99,99,99
31,81,10,99,99,99,11,99,99,99,99,99,99,99,99,99,99,39,99,99,99,99,99,99,99,99,99
31,82,1,99,99,99,27,99,99,99,99,99,99,99,99,99,99,36,99,99,99,99,99,99,99,99,99
31,82,4,99,99,11,99,99,99,99,99,99,99,99,99,99,99,36,99,99,99,99,99,99,99,99,99
31,82,7,99,99,9,99,99,99,99,99,99,99,99,99,99,99,38,99,99,99,99,99,99,99,99,99
31,82,10,99,99,16,99,99,99,99,99,99,99,99,99,99,99,38,99,99,99,99,99,99,99,99,99
32,80,6,20,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
32,80,9,18,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
32,80,10,16,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
32,80,11,24,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
32,80,12,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
32,81,1,31,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
32,81,2,29,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
32,81,3,27,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
32,81,5,22,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
32,81,6,18,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
32,81,7,18,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
32,81,8,23,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
33,83,1,99,99,99,99,99,10,27,36,38,39,37,38,39,41,39,39,38,39,37,37,37,37,23,5
33,83,4,99,99,99,99,99,99,13,25,32,37,38,39,39,39,39,38,39,38,39,36,25,17,9,99
33,83,7,99,99,99,99,99,99,4,13,24,32,38,39,39,39,38,39,38,39,38,29,18,9,99,99
33,83,10,7,99,99,7,13,20,30,39,41,42,43,41,42,43,43,43,43,43,43,43,37,27,17,10
33,84,1,8,4,2,5,10,17,30,40,39,39,38,38,39,40,39,40,41,41,41,39,39,36,21,12
33,84,7,1,0,1,1,3,7,13,22,31,37,41,40,40,41,40,40,40,41,38,31,23,15,9,4
33,84,10,8,7,8,11,17,24,31,39,40,39,40,40,40,39,41,41,41,41,40,39,37,27,19,13
34,83,3,99,99,99,99,99,99,99,99,99,99,99,99,38,38,99,99,99,99,99,99,99,99,99,99
34,83,6,99,99,99,99,99,99,99,99,99,99,99,99,99,36,99,99,99,99,99,99,99,99,99,99
34,83,9,99,99,99,99,99,99,99,99,99,99,99,99,99,37,99,99,99,99,99,99,99,99,99,99
34,83,12,99,99,99,99,99,99,99,99,99,99,99,99,99,26,99,99,99,99,99,99,99,99,99,99
34,84,4,99,99,99,99,99,99,99,99,99,99,99,99,99,32,99,99,99,99,99,99,99,99,99,99
34,84,7,99,99,99,99,99,99,99,99,99,99,99,99,33,25,99,99,99,99,99,99,99,99,99,99
34,84,10,99,99,99,99,99,99,99,99,99,99,99,99,33,99,99,99,99,99,99,99,99,99,99,99
35,83,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,32,99
35,83,6,99,99,99,99,99,99,99,99,99,99,99,99,36,99,99,99,99,99,99,99,99,99,18,99
35,83,9,99,99,99,99,99,99,99,99,99,99,99,99,36,99,99,99,99,99,99,99,99,99,27,99
35,83,12,99,99,99,99,99,99,99,99,99,99,99,99,22,99,99,99,99,99,99,99,99,99,31,99
35,84,4,99,99,99,99,99,99,99,99,99,99,99,99,31,99,99,99,99,99,99,99,99,99,20,99
35,84,7,99,99,99,99,99,99,99,99,99,99,99,99,35,99,99,99,99,99,99,99,99,99,25,99
35,84,10,99,99,99,99,99,99,99,99,99,99,99,29,99,99,99,99,99,99,99,99,99,99,27,14
36,81,1,25,99,99,13,99,12,99,99,99,99,99,36,99,24,99,99,99,99,99,99,99,99,37,99
36,81,4,8,99,99,-2,99,-4,99,99,99,37,99,40,99,40,99,99,99,99,99,99,99,99,27,99
36,83,3,99,99,99,99,99,99,99,99,99,99,99,32,32,99,99,99,99,99,99,99,99,99,26,99
36,83,6,99,99,99,99,99,99,99,99,99,99,99,34,35,35,99,99,99,99,99,99,99,99,20,99
36,83,9,99,99,99,99,99,99,99,99,99,99,99,34,33,32,99,99,99,99,99,99,99,99,28,99
36,83,12,99,99,99,99,99,99,99,99,99,99,99,20,15,15,99,99,99,99,99,99,99,99,26,99
36,84,4,99,99,99,99,99,99,99,99,99,99,99,35,36,36,99,99,99,99,99,99,99,99,24,99
36,84,7,99,99,99,99,99,99,99,99,99,99,99,99,36,35,99,99,99,99,99,99,99,99,26,99
36,84,10,99,99,99,99,99,99,99,99,99,99,99,33,29,25,99,99,99,99,99,99,99,99,30,99
37,81,4,11,99,99,4,99,12,99,99,99,99,99,40,41,99,99,99,99,99,99,99,99,99,25,99
37,83,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,24
37,83,6,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,14
37,83,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,22
37,83,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,26
37,84,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13
37,84,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,18
38,81,1,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
38,81,4,99,99,99,99,9,99,14,99,99,99,37,99,99,99,99,99,99,99,99,99,99,99,99,20
38,81,7,14,99,99,11,99,14,99,99,99,32,99,37,99,35,99,99,99,99,99,99,99,99,28,99
38,81,10,17,99,99,12,99,16,99,99,99,35,99,36,99,37,99,99,99,99,99,99,99,99,32,99
38,82,1,29,99,99,18,99,18,99,99,99,32,99,16,99,3,99,99,99,99,99,99,99,99,33,99
38,82,4,13,99,99,6,99,7,99,99,99,29,99,31,99,31,99,99,99,99,99,99,99,99,22,99
38,82,7,17,99,99,13,99,15,99,99,99,30,99,35,99,36,99,99,99,99,99,99,99,99,22,99
38,82,10,20,99,99,13,99,16,99,99,99,29,99,32,99,33,99,99,99,99,99,99,99,99,27,99
38,83,3,99,99,99,99,15,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,27
38,83,6,99,99,99,99,15,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20
38,83,9,99,99,99,99,18,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,28
38,83,12,99,99,99,99,21,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,28
38,84,4,99,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,21
38,84,7,99,99,99,99,20,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20
38,84,10,99,99,99,99,21,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,27
39,83,3,99,99,99,29,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
39,83,6,99,99,99,23,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
39,83,9,99,99,99,27,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
39,83,12,99,99,99,33,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
39,84,4,99,99,99,25,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
39,84,7,99,99,99,27,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
39,84,10,99,99,99,31,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
40,83,3,99,99,99,99,32,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
40,83,6,99,99,99,99,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
40,83,9,99,99,99,99,30,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
40,83,12,99,99,99,99,33,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
40,84,4,99,99,99,99,29,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
40,84,7,99,99,99,99,29,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
40,84,10,99,99,99,99,33,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
41,76,10,4,4,3,5,6,15,27,24,21,18,18,18,16,18,22,26,27,29,32,31,18,10,4,3
41,77,1,5,8,3,-1,0,4,17,37,32,27,25,22,18,23,29,34,33,27,18,14,9,7,7,3
41,77,4,0,-2,-3,-2,21,37,31,28,24,21,22,21,18,22,26,28,29,31,33,39,39,34,18,6
42,76,10,-20,-21,-21,-20,-19,-13,-5,-1,22,28,29,29,24,18,7,2,5,0,-3,-7,-13,-18,-20,-21
42,77,1,-18,-18,-18,-17,-16,-13,-9,1,7,17,22,20,4,6,9,3,-3,-10,-15,-17,-19,-20,-20,-19
42,77,4,-18,-18,-18,-16,-14,-8,-3,1,11,23,28,27,26,23,10,5,3,5,6,9,7,-2,-10,-15
43,76,10,-23,-23,-23,-22,-20,-17,-12,-6,-4,-1,4,-1,-5,-4,-3,-2,-9,-13,-16,-18,-20,-22,-24,-24
43,77,1,-22,-21,-20,-20,-19,-17,-14,-6,-5,-2,1,-1,-4,-5,-4,-8,-18,-23,-24,-23,-23,-22,-22,-22
43,77,4,-23,-22,-22,-21,-19,-13,-12,-11,-10,-11,-8,-5,-6,-5,-3,-4,-4,-3,-4,-4,-8,-17,-23,-23
44,76,10,99,99,99,99,99,99,99,-21,-19,-17,-10,-12,-18,-17,-18,-19,-23,99,99,99,99,99,99,99
44,77,1,99,99,99,99,99,99,99,-21,-19,-19,-17,-19,-23,-25,-25,-27,-29,99,99,99,99,99,99,99
44,77,4,99,99,99,99,99,99,99,-22,-21,-22,-21,-20,-22,-23,-22,-23,-25,99,99,99,99,99,99,99
45,83,3,99,99,99,99,99,99,99,99,99,99,99,30,99,99,99,99,99,99,99,99,99,99,26,99
45,83,6,99,99,99,99,99,99,99,99,99,99,99,30,99,99,99,99,99,99,99,99,99,99,14,99
45,83,9,99,99,99,99,99,99,99,99,99,99,99,30,99,99,99,99,99,99,99,99,99,99,22,99
45,83,12,99,99,99,99,99,99,99,99,99,99,99,15,99,99,99,99,99,99,99,99,99,99,23,99
45,84,4,99,99,99,99,99,99,99,99,99,99,99,27,99,99,99,99,99,99,99,99,99,99,20,99
45,84,7,99,99,99,99,99,99,99,99,99,99,99,99,99,30,99,99,99,99,99,99,99,99,18,99
45,84,10,99,99,99,99,99,99,99,99,99,99,99,99,99,16,99,99,99,99,99,99,99,99,26,99
46,81,1,21,99,99,8,99,13,99,99,99,99,99,33,32,99,99,99,99,99,99,99,99,99,31,99
46,81,7,6,99,99,-6,99,0,99,99,99,99,99,29,31,99,99,99,99,99,99,99,99,99,17,99
46,81,10,11,99,99,-5,99,8,99,99,99,99,99,33,33,99,99,99,99,99,99,99,99,99,25,99
46,82,1,22,99,99,7,99,99,99,14,99,99,99,35,34,99,99,99,99,99,99,99,99,99,12,31
46,82,4,3,99,99,-8,99,99,99,-1,99,99,99,30,31,99,99,99,99,99,99,99,99,99,25,14
46,82,7,2,99,99,-6,99,99,99,-2,99,99,99,32,33,99,99,99,99,99,99,99,99,99,24,13
46,82,10,11,99,99,1,99,99,99,6,99,99,99,32,30,99,99,99,99,99,99,99,99,99,31,21
46,83,3,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
46,83,6,99,99,99,-3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
46,83,9,99,99,99,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
46,83,12,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
46,84,4,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
46,84,7,99,99,99,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
46,84,10,99,99,99,16,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,81,1,99,26,99,99,23,99,27,99,99,99,32,99,99,99,99,99,99,99,99,99,99,99,99,99
47,81,7,99,14,99,99,19,99,20,99,99,99,30,99,99,99,99,99,99,99,99,99,99,99,99,99
47,81,10,99,22,99,99,19,99,23,99,99,99,34,99,99,99,99,99,99,99,99,99,99,99,99,99
47,82,1,99,27,99,99,14,99,25,99,99,99,36,99,99,99,99,99,99,99,99,99,99,99,99,99
47,82,4,99,16,99,99,13,99,19,99,99,99,30,99,99,99,99,99,99,99,99,99,99,99,99,99
47,82,7,99,14,99,99,14,99,21,99,99,99,32,99,99,99,99,99,99,99,99,99,99,99,99,99
47,82,10,99,23,99,99,22,99,27,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,83,3,99,99,99,21,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,83,6,99,99,99,14,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,83,9,99,99,99,23,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,83,12,99,99,99,21,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,84,4,99,99,99,15,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,84,7,99,99,99,17,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,84,10,99,99,99,23,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
48,78,1,7,16,15,16,16,6,9,16,24,31,38,38,37,35,37,36,36,37,38,35,33,24,21,12
48,78,4,16,11,8,10,9,12,5,15,27,35,33,38,39,39,39,38,40,37,37,39,40,31,20,22
48,78,7,27,21,19,17,19,22,15,22,28,33,35,37,35,35,37,40,37,38,37,37,39,37,27,18
48,78,10,10,8,7,5,8,10,4,15,24,32,38,39,40,40,39,39,39,39,39,39,35,27,12,14
49,79,12,99,99,99,99,99,99,99,99,34,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
49,80,1,99,99,99,99,99,99,99,99,32,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
50,71,7,41,39,37,32,27,21,14,9,2,-1,-4,-6,-5,-2,2,8,13,21,29,35,40,43,42,40
50,71,10,38,36,36,35,26,31,29,24,18,11,9,8,9,14,21,27,33,38,38,39,39,38,37,38
50,72,1,21,14,12,12,13,11,20,28,21,11,3,1,2,8,16,28,32,32,31,28,20,19,19,23
50,72,4,36,36,36,35,31,26,19,11,4,0,-3,-4,-4,-1,3,10,18,25,31,34,35,35,36,36
50,72,7,35,35,34,28,20,13,5,0,-3,-7,-10,-11,-10,-9,-6,-1,5,11,19,27,33,35,35,35
50,72,10,36,36,35,35,33,32,29,20,12,5,2,2,4,8,16,23,32,35,36,36,35,36,36,36
50,73,1,21,18,16,15,17,13,20,27,17,7,1,0,-1,3,10,23,31,31,24,21,21,21,23,23
50,73,4,22,20,19,21,25,19,15,8,3,-1,-5,-6,-7,-3,0,7,15,22,30,33,34,32,31,25
50,73,7,33,34,31,27,21,15,8,2,0,-3,-7,-8,-8,-6,-2,0,6,13,21,27,32,34,33,34
50,73,10,28,27,23,21,19,24,24,17,9,3,-1,-1,0,3,11,20,25,30,31,31,30,27,24,29
50,74,1,28,23,11,6,7,6,12,25,15,6,1,0,0,5,11,24,29,27,25,18,15,19,16,24
50,74,4,19,11,10,11,19,15,12,8,2,-3,-6,-7,-6,-3,1,8,14,21,27,32,32,31,29,27
50,74,7,30,29,26,19,14,8,2,0,-2,-4,-7,-6,-7,-6,-3,1,5,10,19,27,31,33,33,32
51,84,8,99,99,99,99,99,99,15,6,99,5,5,4,4,7,12,16,99,99,99,99,99,99,99,99
51,84,9,99,99,99,99,99,8,9,-1,99,1,-1,0,3,5,9,16,99,99,99,99,99,99,99,99
51,84,10,99,99,99,99,99,16,19,13,99,7,6,6,10,15,21,27,99,99,99,99,99,99,99,99
51,84,11,99,99,99,99,99,16,24,15,2,-2,2,6,14,23,27,99,99,99,99,99,99,99,99,99
51,85,3,99,99,99,99,99,99,37,32,99,26,22,21,22,24,28,33,42,99,99,99,99,99,99,99
51,85,4,99,99,99,99,99,99,99,99,99,99,99,6,99,10,16,20,25,99,99,99,99,99,99,99
51,85,5,99,99,99,99,99,15,15,5,99,99,99,99,4,6,8,14,99,99,99,99,99,99,99,99
51,85,6,99,99,99,99,99,0,11,3,99,5,4,3,3,5,6,99,99,99,99,99,99,99,99,99
51,85,10,99,99,99,99,99,99,26,17,99,16,99,99,16,19,22,27,36,99,99,99,99,99,99,99
51,85,11,99,99,99,99,99,99,24,21,99,14,99,99,14,20,28,34,42,99,99,99,99,99,99,99
52,80,1,99,99,99,99,99,99,8,99,99,99,99,99,99,30,99,99,99,99,99,99,99,99,99,99
52,80,2,99,99,99,99,99,99,5,99,99,99,99,99,99,30,99,99,99,99,99,99,99,99,99,99
52,80,10,99,99,99,99,99,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
52,80,11,99,99,99,99,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,80,1,99,24,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,80,3,99,32,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,80,4,99,24,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,80,9,99,24,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,80,10,99,20,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,81,8,99,20,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,81,9,99,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,81,10,99,28,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,81,11,99,29,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,81,12,99,34,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,82,1,99,33,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
